Region	District	Commune	Fokontany
ITASY	ARIVONIMAMO	ANTAMBOLO	AMBOHIMANANA
ITASY	ARIVONIMAMO	ANTAMBOLO	AMBOHIBOANJO
ITASY	ARIVONIMAMO	ANTAMBOLO	AMBOHIBAO
ITASY	ARIVONIMAMO	ANTENIMBE	ANTENIMBE
ITASY	ARIVONIMAMO	ANTENIMBE	AMBATONILAIFOTSY
ITASY	ARIVONIMAMO	ANTENIMBE	ANDRABESAMBATRA
ITASY	ARIVONIMAMO	ARIVONIMAMO	"ARIVONIMAMO NORD"
ITASY	ARIVONIMAMO	ARIVONIMAMO	"ARIVONIMAMO CENTRE"
ITASY	ARIVONIMAMO	ARIVONIMAMO	TSARAHONENANA
ITASY	ARIVONIMAMO	ARIVONIMAMO	"MORAFENO SUD"
ITASY	ARIVONIMAMO	ARIVONIMAMO	SAROMILANJA
ITASY	ARIVONIMAMO	ARIVONIMAMO	MIADAMANJAKA
ITASY	ARIVONIMAMO	ARIVONIMAMO	SOANIERANA
ITASY	ARIVONIMAMO	ARIVONIMAMO	KIANJA
ITASY	ARIVONIMAMO	ARIVONIMAMO	ANKENIHENY
ITASY	ARIVONIMAMO	ARIVONIMAMO	MANANKASINA
ITASY	ARIVONIMAMO	ARIVONIMAMO	MANGATANY
ITASY	ARIVONIMAMO	ARIVONIMAMO	ANDRANOMENA
ITASY	ARIVONIMAMO	ARIVONIMAMO	ANTANIBE
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	SAMBAIKOARIVO
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	AMBOHIMAHAVONY
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	MANGARANO
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	AMBY
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	ANTANETIKELY
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	AMBOHIPENO
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	IALAROA
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	AMBODIFARIHY
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	VATOLAIVY
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	KIANJANARIVO
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	ANTSAHAVORY
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	BETAFO
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	AMBOHIJATOVO
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	AMBOHITRINILAHY
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	ANTANETILAVA
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	"ANTANETY EST"
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	MANERINERINA
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	"AMBARALAMBA AVARATRA"
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	"AMBARALAMBA ATSIMO"
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	ANKALALAHANA
ITASY	ARIVONIMAMO	"ARIVONIMAMO II"	MAHADONGA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	"ALATSINAINY LOHARANO"
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	"ANDAVAKY LOHARANO"
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	MAMOLADAHY
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	MIAKADAZA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	ANTANAMBAO
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	TSARAFARITRA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	TSENAKELY
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	LABROUSSE
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	AMBOHIDEHIBE
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	FIADANANA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	"TALATA MAROMENA NORD"
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	"TALATA MAROMENA SUD"
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	"ANTAMBOHO I"
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	"ANTAMBOHO II"
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	ANTSENTSINDRANOVATO
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	TSINJORANO
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	AMBOHITRANTENAINA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	AMPANGABE
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	"AMBOHIMIADANA II"
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	AMPITANOMBY
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	MALAZA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	FIANTSONANA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	ANTEMITRA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	"MORARANO NORD"
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	ANTANETIBE
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	ANKAZONDANDY
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	TSENAMASOANDRO
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	"MORARANO AMBOHITSARATELO"
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	AVARABARY
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	AMBOARA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	SOAVINDRAY
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	BEMASOANDRO
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	FONENANA
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	AMBOHIMANARIVO
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	MERIMANDROSO
ITASY	ARIVONIMAMO	IMERINTSIATOSIKA	TSARAZAZA
ITASY	ARIVONIMAMO	"MAHATSINJO EST"	ANKAZONDANDY
ITASY	ARIVONIMAMO	"MAHATSINJO EST"	"MAHATSINJO EST"
ITASY	ARIVONIMAMO	"MAHATSINJO EST"	BONGAVATO
ITASY	ARIVONIMAMO	"MAHATSINJO EST"	FARAVOHITRA
ITASY	ARIVONIMAMO	MANALALONDO	"MANALALONDO CENTRE"
ITASY	ARIVONIMAMO	MANALALONDO	"MANALALONDO NORD"
ITASY	ARIVONIMAMO	MANALALONDO	ANTANETILAVA
ITASY	ARIVONIMAMO	MANALALONDO	ANDAVABATO
ITASY	ARIVONIMAMO	MANALALONDO	BONGATSARA
ITASY	ARIVONIMAMO	MANALALONDO	ANDAPAKELY
ITASY	ARIVONIMAMO	MANALALONDO	ANKARARANA
ITASY	ARIVONIMAMO	MANALALONDO	"MAHATSINJO SUD"
ITASY	ARIVONIMAMO	MANALALONDO	ANKAFOTRA
ITASY	ARIVONIMAMO	MANALALONDO	HERITOKANANDRIANTSIMAHENINA
ITASY	ARIVONIMAMO	MANALALONDO	"MORARANO I"
ITASY	ARIVONIMAMO	MAROFANGADY	MAROFANGADY
ITASY	ARIVONIMAMO	MAROFANGADY	MAHARIRANA
ITASY	ARIVONIMAMO	MAROFANGADY	ANDOHARANO
ITASY	ARIVONIMAMO	MAROFANGADY	MANGIRANKELY
ITASY	ARIVONIMAMO	MAROFANGADY	ANKENIHENIBE
ITASY	ARIVONIMAMO	MIANDRANDRA	ANDOHARANOVELONA
ITASY	ARIVONIMAMO	MIANDRANDRA	ANTSIRIRY
ITASY	ARIVONIMAMO	MIANDRANDRA	ANKADIVAVALA
ITASY	ARIVONIMAMO	MIANDRANDRA	ANOSITSIANDRANO
ITASY	ARIVONIMAMO	MIANDRANDRA	MIANDRANDRA
ITASY	ARIVONIMAMO	MIANDRANDRA	ATSIMONIMANANGO
ITASY	ARIVONIMAMO	MIANDRANDRA	ANTEVAPOTSY
ITASY	ARIVONIMAMO	MIANDRANDRA	MANDAVOTSIRAKA
ITASY	ARIVONIMAMO	MIANDRANDRA	ANORANA
ITASY	ARIVONIMAMO	MIANDRANDRA	ANOSY
ITASY	ARIVONIMAMO	MIANTSOARIVO	MIANTSOARIVO
ITASY	ARIVONIMAMO	MIANTSOARIVO	MANERINERINA
ITASY	ARIVONIMAMO	MIANTSOARIVO	AMBOHIMIDASY
ITASY	ARIVONIMAMO	MIANTSOARIVO	AMBATOFANEKENA
ITASY	ARIVONIMAMO	MIANTSOARIVO	MIAKOTSORANO
ITASY	ARIVONIMAMO	MIANTSOARIVO	"AMBOHINONOKA ANOSIKELY"
ITASY	ARIVONIMAMO	MIANTSOARIVO	MAMORY
ITASY	ARIVONIMAMO	MIANTSOARIVO	MANJAKA
ITASY	ARIVONIMAMO	MIANTSOARIVO	"ANKADILALANA EST"
ITASY	ARIVONIMAMO	MIANTSOARIVO	AMBOHIMAHATSINJO
ITASY	ARIVONIMAMO	MIANTSOARIVO	ANJANAMAHASOA
ITASY	ARIVONIMAMO	MIANTSOARIVO	TSARASAOTRA
ITASY	ARIVONIMAMO	MIANTSOARIVO	ANDAVABATO
ITASY	ARIVONIMAMO	MIANTSOARIVO	MAHARIDAZA
ITASY	ARIVONIMAMO	MIANTSOARIVO	ANTANIMANDEHA
ITASY	ARIVONIMAMO	MIANTSOARIVO	ANKAFANANA
ITASY	ARIVONIMAMO	MIANTSOARIVO	TSARAHASINA
ITASY	ARIVONIMAMO	MORAFENO	MORAFENO
ITASY	ARIVONIMAMO	MORAFENO	SAVIDAHY
ITASY	ARIVONIMAMO	MORAFENO	AMBONIVOHITRA
ITASY	ARIVONIMAMO	MORAFENO	MAMOERAMANJAKA
ITASY	ARIVONIMAMO	MORAFENO	"ANTANETIBE LOHAVONDRONA"
ITASY	ARIVONIMAMO	MORAFENO	ANOSY
ITASY	ARIVONIMAMO	MORAFENO	ANTANISOA
ITASY	ARIVONIMAMO	MORAFENO	AMBOHIMALAZA
ITASY	ARIVONIMAMO	MORARANO	MORARANO
ITASY	ARIVONIMAMO	MORARANO	SABOTSY
ITASY	ARIVONIMAMO	MORARANO	MANDROSOA
ITASY	ARIVONIMAMO	MORARANO	MANGABE
ITASY	ARIVONIMAMO	MORARANO	AMBATOFOTSY
ITASY	ARIVONIMAMO	MORARANO	MAHALAVOLONA
ITASY	ARIVONIMAMO	MORARANO	ANTSAHASOA
ITASY	ARIVONIMAMO	MORARANO	ANTSAHANADRISA
ITASY	ARIVONIMAMO	MORARANO	FENOMANANA
ITASY	ARIVONIMAMO	"TALATA TSIMADILO"	TSIMADILO
ITASY	ARIVONIMAMO	"TALATA TSIMADILO"	MAHITSY
ITASY	ARIVONIMAMO	"TALATA TSIMADILO"	MORAFENO
ITASY	ARIVONIMAMO	"TALATA TSIMADILO"	SOAMANDROSO
ITASY	ARIVONIMAMO	"TALATA TSIMADILO"	MANANDONA
ITASY	ARIVONIMAMO	"TALATA TSIMADILO"	AMBODIRANO
ITASY	ARIVONIMAMO	"TALATA TSIMADILO"	SOANIOMBONANA
ITASY	MIARINARIVO	ALATSINAINIKELY	MAHATSINJO
ITASY	MIARINARIVO	ALATSINAINIKELY	ALATSINAINIKELY
ITASY	MIARINARIVO	ALATSINAINIKELY	AMBATOFOLAKA
ITASY	MIARINARIVO	ALATSINAINIKELY	AMBOHIMANDROSO
ITASY	MIARINARIVO	ALATSINAINIKELY	ANDRANOMODY
ITASY	MIARINARIVO	ALATSINAINIKELY	ANKADIMENA
ITASY	MIARINARIVO	AMBATOMANJAKA	AMBATOMANJAKA
ITASY	MIARINARIVO	AMBATOMANJAKA	AMBARIBE
ITASY	MIARINARIVO	AMBATOMANJAKA	ANDRANOMASINA
ITASY	MIARINARIVO	AMBATOMANJAKA	ANDREFANALATSINAINY
ITASY	MIARINARIVO	AMBATOMANJAKA	ANTAMBIAZINA
ITASY	MIARINARIVO	AMBATOMANJAKA	BEDASY
ITASY	MIARINARIVO	AMBATOMANJAKA	TSARATANANA
ITASY	MIARINARIVO	AMBATOMANJAKA	"AMBOHIJAFY FALIARIVO"
ITASY	MIARINARIVO	AMBATOMANJAKA	AMBOHITSITAKATRA
ITASY	MIARINARIVO	AMBATOMANJAKA	AMPOLOMANARIVO
ITASY	MIARINARIVO	AMBATOMANJAKA	ANDRAZANAKA
ITASY	MIARINARIVO	AMBATOMANJAKA	ANORANA
ITASY	MIARINARIVO	AMBATOMANJAKA	ANTANETIBE
ITASY	MIARINARIVO	AMBATOMANJAKA	MAROVOTRY
ITASY	MIARINARIVO	AMBATOMANJAKA	MIADANIMAMO
ITASY	MIARINARIVO	ANALAVORY	ANALAVORY
ITASY	MIARINARIVO	ANALAVORY	"AMBOHIBARY I"
ITASY	MIARINARIVO	ANALAVORY	MANDREVO
ITASY	MIARINARIVO	ANALAVORY	AMBOHIJAFY
ITASY	MIARINARIVO	ANALAVORY	ANTANETIMBOAHANGY
ITASY	MIARINARIVO	ANALAVORY	AMBOHIMANANA
ITASY	MIARINARIVO	ANALAVORY	NGILOMBY
ITASY	MIARINARIVO	ANALAVORY	ANTANETIBE
ITASY	MIARINARIVO	ANALAVORY	ANKOTRABE
ITASY	MIARINARIVO	ANALAVORY	AMBONIRIANA
ITASY	MIARINARIVO	ANALAVORY	AMPARAKY
ITASY	MIARINARIVO	ANALAVORY	AMINAVIAVY
ITASY	MIARINARIVO	ANALAVORY	SOARONONO
ITASY	MIARINARIVO	ANALAVORY	ANKONABE
ITASY	MIARINARIVO	ANALAVORY	ANDRANOMAVO
ITASY	MIARINARIVO	ANALAVORY	AMBATOMITSANGANA
ITASY	MIARINARIVO	ANALAVORY	MAROSOKA
ITASY	MIARINARIVO	ANALAVORY	ANKORONDRANO
ITASY	MIARINARIVO	ANALAVORY	AMPARIHY
ITASY	MIARINARIVO	ANALAVORY	KIANJASOA
ITASY	MIARINARIVO	ANALAVORY	TSARAZAZA
ITASY	MIARINARIVO	ANALAVORY	AMBOHITRANTOANDRO
ITASY	MIARINARIVO	ANALAVORY	ANDRANONATOHO
ITASY	MIARINARIVO	ANALAVORY	AMBOHIBOLA
ITASY	MIARINARIVO	ANDOLOFOTSY	ANDOLOFOTSY
ITASY	MIARINARIVO	ANDOLOFOTSY	ALAKAMISY
ITASY	MIARINARIVO	ANDOLOFOTSY	AMPARIHIRITRA
ITASY	MIARINARIVO	ANDOLOFOTSY	MANGARIVOTRA
ITASY	MIARINARIVO	ANDOLOFOTSY	BETSINJOVINA
ITASY	MIARINARIVO	ANDOLOFOTSY	"TALATA AMBATOFOLAKA"
ITASY	MIARINARIVO	ANDOLOFOTSY	AMBOHIDRANO
ITASY	MIARINARIVO	ANDOLOFOTSY	BEMANGIDY
ITASY	MIARINARIVO	ANDOLOFOTSY	"AMBOHIBARY EST"
ITASY	MIARINARIVO	ANDOLOFOTSY	ANDRANOVELONA
ITASY	MIARINARIVO	ANDOLOFOTSY	BERAIKETA
ITASY	MIARINARIVO	ANOSIBE-IFANJA	AMBATOMENARANA
ITASY	MIARINARIVO	ANOSIBE-IFANJA	AMBATOLAMPY
ITASY	MIARINARIVO	ANOSIBE-IFANJA	AMPOKONATO
ITASY	MIARINARIVO	ANOSIBE-IFANJA	AMPAHIMANGA
ITASY	MIARINARIVO	ANOSIBE-IFANJA	"ANOSIBE IFANJA"
ITASY	MIARINARIVO	"ANTOBY EST"	ANKAFOTRA
ITASY	MIARINARIVO	"ANTOBY EST"	AMBOHIMANANA
ITASY	MIARINARIVO	"ANTOBY EST"	"ANTOBY OUEST"
ITASY	MIARINARIVO	"ANTOBY EST"	"ANTOBY EST"
ITASY	MIARINARIVO	"ANTOBY EST"	SAMBAINA
ITASY	MIARINARIVO	"ANTOBY EST"	ANDAKANA
ITASY	MIARINARIVO	"ANTOBY EST"	ANOSIARIVO
ITASY	MIARINARIVO	"ANTOBY EST"	AMBOHIBARY
ITASY	MIARINARIVO	"ANTOBY EST"	SOANIERANA
ITASY	MIARINARIVO	"ANTOBY EST"	MANJAKA
ITASY	MIARINARIVO	"ANTOBY EST"	FIHAONANA
ITASY	MIARINARIVO	MANAZARY	AMBOHIMASINA
ITASY	MIARINARIVO	MANAZARY	ANATROA
ITASY	MIARINARIVO	MANAZARY	FIAKARANTSOA
ITASY	MIARINARIVO	MANAZARY	AMBOHIMANAMBOLA
ITASY	MIARINARIVO	MANAZARY	AVARABOHITRA
ITASY	MIARINARIVO	MANAZARY	AMBONIRINA
ITASY	MIARINARIVO	MANAZARY	BEAPOMBO
ITASY	MIARINARIVO	MANAZARY	MASINDRAY
ITASY	MIARINARIVO	MANAZARY	MAROPAPELIKA
ITASY	MIARINARIVO	MANAZARY	FALIMANARIVO
ITASY	MIARINARIVO	MANAZARY	MAROSAHALA
ITASY	MIARINARIVO	MANAZARY	ANTSAHAVORY
ITASY	MIARINARIVO	MANDIAVATO	AMPARIBOHITRA
ITASY	MIARINARIVO	MANDIAVATO	MANDIAVATO
ITASY	MIARINARIVO	MANDIAVATO	AMBOHIMIARANTSOA
ITASY	MIARINARIVO	MANDIAVATO	FALIARIVO
ITASY	MIARINARIVO	MANDIAVATO	AMBOATAVO
ITASY	MIARINARIVO	MANDIAVATO	AMBOHIMANAZAKA
ITASY	MIARINARIVO	MANDIAVATO	TSARAHONENANA
ITASY	MIARINARIVO	MANDIAVATO	MAHABO
ITASY	MIARINARIVO	MANDIAVATO	MANJAKANONY
ITASY	MIARINARIVO	MANDIAVATO	AMBONIRIANA
ITASY	MIARINARIVO	MANDIAVATO	AMBOHIBARY
ITASY	MIARINARIVO	MANDIAVATO	ANJAHANA
ITASY	MIARINARIVO	MANDIAVATO	IARANARIVO
ITASY	MIARINARIVO	MANDIAVATO	AMBOHIMANGA
ITASY	MIARINARIVO	MIARINARIVO	"ATSINANAN'NY HOPITALY"
ITASY	MIARINARIVO	MIARINARIVO	"ANTANAMBAO NORD"
ITASY	MIARINARIVO	MIARINARIVO	"ANTANAMBAO SUD"
ITASY	MIARINARIVO	MIARINARIVO	AMPAISOKELY
ITASY	MIARINARIVO	MIARINARIVO	"ANDREFAN'NY HOPITALY"
ITASY	MIARINARIVO	"MIARINARIVO II"	AMPASAMANATONGOTRA
ITASY	MIARINARIVO	"MIARINARIVO II"	IGARARANA
ITASY	MIARINARIVO	"MIARINARIVO II"	AMBOALEFOKA
ITASY	MIARINARIVO	"MIARINARIVO II"	AMBALALAVA
ITASY	MIARINARIVO	"MIARINARIVO II"	ANTANETY
ITASY	MIARINARIVO	"MIARINARIVO II"	MIADANA
ITASY	MIARINARIVO	"MIARINARIVO II"	MANANKASINA
ITASY	MIARINARIVO	"MIARINARIVO II"	MORARANOKELY
ITASY	MIARINARIVO	"MIARINARIVO II"	ANTSAMPANIMAHAZO
ITASY	MIARINARIVO	"MIARINARIVO II"	ANTSAHAMAINA
ITASY	MIARINARIVO	SAROBARATRA	SANGANORO
ITASY	MIARINARIVO	SAROBARATRA	SAROBARATRA
ITASY	MIARINARIVO	SAROBARATRA	FIALOFA
ITASY	MIARINARIVO	SAROBARATRA	TIANARIVO
ITASY	MIARINARIVO	SAROBARATRA	MORAFENO
ITASY	MIARINARIVO	SAROBARATRA	AMPEFY
ITASY	MIARINARIVO	SAROBARATRA	AMBAIBOHO
ITASY	MIARINARIVO	SOAMAHAMANINA	SOAMAHAMANINA
ITASY	MIARINARIVO	SOAMAHAMANINA	ANTAIROKA
ITASY	MIARINARIVO	SOAMAHAMANINA	AMBATOMAINTY
ITASY	MIARINARIVO	SOAMAHAMANINA	ANDRANOMAHAVELONA
ITASY	MIARINARIVO	SOAMAHAMANINA	MANDROSOA
ITASY	MIARINARIVO	SOAMAHAMANINA	"ANTANETIBE OUEST"
ITASY	MIARINARIVO	SOAMAHAMANINA	ANTSAHALAVA
ITASY	MIARINARIVO	SOAVIMBAZAHA	SOAVIMBAZAHA
ITASY	MIARINARIVO	SOAVIMBAZAHA	BEMAHATAZANA
ITASY	MIARINARIVO	SOAVIMBAZAHA	BEMANANONY
ITASY	MIARINARIVO	SOAVIMBAZAHA	BEJOFO
ITASY	MIARINARIVO	SOAVIMBAZAHA	VANGAINA
ITASY	MIARINARIVO	SOAVIMBAZAHA	"ANKIDONA NORD"
ITASY	MIARINARIVO	SOAVIMBAZAHA	"AMPAMAHO MASOBE"
ITASY	MIARINARIVO	SOAVIMBAZAHA	MASOBE
ITASY	MIARINARIVO	SOAVIMBAZAHA	ANKADINANAHARY
ITASY	MIARINARIVO	SOAVIMBAZAHA	FANJAKELY
ITASY	MIARINARIVO	SOAVIMBAZAHA	"SABOTSY SOARANO"
ITASY	MIARINARIVO	SOAVIMBAZAHA	AMPANGABE
ITASY	MIARINARIVO	"ZOMA BEALOKA"	"ZOMA BEALOKA"
ITASY	MIARINARIVO	"ZOMA BEALOKA"	ANKERANA
ITASY	MIARINARIVO	"ZOMA BEALOKA"	ANALAKELY
ITASY	MIARINARIVO	"ZOMA BEALOKA"	ANDAVABATO
ITASY	MIARINARIVO	"ZOMA BEALOKA"	ANKIDONA
ITASY	MIARINARIVO	"ZOMA BEALOKA"	AMBATONAHANTONA
ITASY	MIARINARIVO	"ZOMA BEALOKA"	MANANJARA
ITASY	MIARINARIVO	"ZOMA BEALOKA"	ANTOBY
ITASY	MIARINARIVO	"ZOMA BEALOKA"	AVARABATO
ITASY	MIARINARIVO	"ZOMA BEALOKA"	MAHAJIJAKELY
ITASY	MIARINARIVO	"ZOMA BEALOKA"	TSARAMASOANDRO
ITASY	SOAVINANDRIANA	"AMBATOASANA CENTRE"	"VANJA TSIAZOMBORONA"
ITASY	SOAVINANDRIANA	"AMBATOASANA CENTRE"	TANAMALAZA
ITASY	SOAVINANDRIANA	"AMBATOASANA CENTRE"	ANTSAMPANIMAHAZO
ITASY	SOAVINANDRIANA	"AMBATOASANA CENTRE"	MIARIKOFENO
ITASY	SOAVINANDRIANA	"AMBATOASANA CENTRE"	AMBOHIJANAKA
ITASY	SOAVINANDRIANA	AMBEROMANGA	AMBEROMANGA
ITASY	SOAVINANDRIANA	AMBEROMANGA	ANTOBY
ITASY	SOAVINANDRIANA	AMBEROMANGA	MAHARAVOANDRIANA
ITASY	SOAVINANDRIANA	AMBEROMANGA	ANTOHOMADINIKA
ITASY	SOAVINANDRIANA	AMBEROMANGA	ANOSIBE
ITASY	SOAVINANDRIANA	AMPARAKY	AMPARAKY
ITASY	SOAVINANDRIANA	AMPARAKY	SAHAPETRAKA
ITASY	SOAVINANDRIANA	AMPARAKY	AMPAMAHO
ITASY	SOAVINANDRIANA	AMPARAKY	ANTAMBIAZINA
ITASY	SOAVINANDRIANA	AMPARAKY	SARODRIVOTRA
ITASY	SOAVINANDRIANA	AMPARAKY	"ANTOBY ANKERANA"
ITASY	SOAVINANDRIANA	AMPARIBOHITRA	AMBOHITRINIBE
ITASY	SOAVINANDRIANA	AMPARIBOHITRA	TSARAMASOANDRO
ITASY	SOAVINANDRIANA	AMPARIBOHITRA	VARIANA
ITASY	SOAVINANDRIANA	AMPARIBOHITRA	AMPARIBOHITRA
ITASY	SOAVINANDRIANA	AMPARY	AMPARY
ITASY	SOAVINANDRIANA	AMPARY	GASIGE
ITASY	SOAVINANDRIANA	AMPARY	AMINAMONTANA
ITASY	SOAVINANDRIANA	AMPARY	FIRAISANTSOA
ITASY	SOAVINANDRIANA	AMPARY	AMBODIFARIHY
ITASY	SOAVINANDRIANA	AMPARY	ANTSEVABE
ITASY	SOAVINANDRIANA	AMPEFY	AMPEFIN-DRADAMA
ITASY	SOAVINANDRIANA	AMPEFY	VOHITSARA
ITASY	SOAVINANDRIANA	AMPEFY	AMBOHITRAKANGA
ITASY	SOAVINANDRIANA	AMPEFY	MIADANANDRIANA
ITASY	SOAVINANDRIANA	AMPEFY	FALIARIVO
ITASY	SOAVINANDRIANA	AMPEFY	MANJAKASOA
ITASY	SOAVINANDRIANA	AMPEFY	FIKAMBANANTSOA
ITASY	SOAVINANDRIANA	AMPEFY	AMBALAVAO
ITASY	SOAVINANDRIANA	AMPEFY	AVARABOHITRA
ITASY	SOAVINANDRIANA	AMPEFY	AVARATRINIAVO
ITASY	SOAVINANDRIANA	AMPEFY	"ANTALATA VAOVAO"
ITASY	SOAVINANDRIANA	AMPEFY	MANOLOTIANA
ITASY	SOAVINANDRIANA	AMPEFY	MAHAZOARIVO
ITASY	SOAVINANDRIANA	ANKARANANA	ANKARANANA
ITASY	SOAVINANDRIANA	ANKARANANA	MAROFOTSY
ITASY	SOAVINANDRIANA	ANKARANANA	MAROVATO
ITASY	SOAVINANDRIANA	ANKARANANA	AMBOVOMAHASOA
ITASY	SOAVINANDRIANA	ANKARANANA	AMBODIMANGA
ITASY	SOAVINANDRIANA	ANKARANANA	MANIRISOA
ITASY	SOAVINANDRIANA	ANKARANANA	ANTSAMPANIMAHAZO
ITASY	SOAVINANDRIANA	ANKISABE	"AKON'I SAMITAHA"
ITASY	SOAVINANDRIANA	ANKISABE	TSARAMANDROSO
ITASY	SOAVINANDRIANA	ANKISABE	"FENOARIVO MAHAZINA"
ITASY	SOAVINANDRIANA	ANKISABE	SOANIERANA
ITASY	SOAVINANDRIANA	ANKISABE	SOAMIAFARA
ITASY	SOAVINANDRIANA	ANKISABE	SOAVIMBAHOAKA
ITASY	SOAVINANDRIANA	ANKISABE	"AMBOHIDROA MAHAFALY"
ITASY	SOAVINANDRIANA	ANKISABE	ANKERANA
ITASY	SOAVINANDRIANA	ANTANETIBE	ANTANETIBE
ITASY	SOAVINANDRIANA	ANTANETIBE	AMBOHIMIZANA
ITASY	SOAVINANDRIANA	ANTANETIBE	AMBOHIMARINA
ITASY	SOAVINANDRIANA	ANTANETIBE	MORAFENO
ITASY	SOAVINANDRIANA	ANTANETIBE	AMBOHIMASINA
ITASY	SOAVINANDRIANA	ANTANETIBE	SOAVIMBAHOAKA
ITASY	SOAVINANDRIANA	ANTANETIBE	"TSINJOVARY EST"
ITASY	SOAVINANDRIANA	ANTANETIBE	SOANAVELA
ITASY	SOAVINANDRIANA	DONDONA	DONDONA
ITASY	SOAVINANDRIANA	DONDONA	MALAILAY
ITASY	SOAVINANDRIANA	DONDONA	BEMASOANDRO
ITASY	SOAVINANDRIANA	DONDONA	AMBOHITRAFOVOANY
ITASY	SOAVINANDRIANA	DONDONA	TETIVATO
ITASY	SOAVINANDRIANA	DONDONA	BEVOMANGA
ITASY	SOAVINANDRIANA	DONDONA	MADERA
ITASY	SOAVINANDRIANA	DONDONA	AMBOHITRAKELY
ITASY	SOAVINANDRIANA	MAHAVELONA	AKON'AMBOHIMENABE
ITASY	SOAVINANDRIANA	MAHAVELONA	SOANIADANANA
ITASY	SOAVINANDRIANA	MAHAVELONA	MASOANDROMAHERANA
ITASY	SOAVINANDRIANA	MAHAVELONA	AMBATOFOTSY
ITASY	SOAVINANDRIANA	MAHAVELONA	"AKON'I FIRAISANA"
ITASY	SOAVINANDRIANA	MAHAVELONA	MIARINATSIMO
ITASY	SOAVINANDRIANA	MAHAVELONA	ANDAFIATSIMOMBOAY
ITASY	SOAVINANDRIANA	MAHAVELONA	ANDOHADY
ITASY	SOAVINANDRIANA	MAHAVELONA	BEVAZAHA
ITASY	SOAVINANDRIANA	MAHAVELONA	MIARAMANDROSO
ITASY	SOAVINANDRIANA	MANANASY	TSITAKONDAZA
ITASY	SOAVINANDRIANA	MANANASY	MIARINKOFENO
ITASY	SOAVINANDRIANA	MANANASY	MAHAZOVE-BELAVENONA
ITASY	SOAVINANDRIANA	MANANASY	MANJAKASOA
ITASY	SOAVINANDRIANA	MANANASY	ANDRAKIMASINA
ITASY	SOAVINANDRIANA	MANANASY	"ANTEZA FIRAISANA"
ITASY	SOAVINANDRIANA	MANANASY	AMBOHIMITRENA
